Restaurant Name,Rating,Reviews,Cuisine,Address,City,Restaurant URL,Image URL
Tyla brewery & kitchen,4.0,1598.0,"Italian, North Indian, South Indian","3rd Floor, 57, 1st Cross Road, Sarakki Industrial Layout, Dollar Layout, 3rd Phase, BTM, Bangalore",Bangalore,/bangalore/tyla-brewery-kitchen-btm-bangalore/info,https://b.zmtcdn.com/data/pictures/4/22613444/188ac1dc7f44ef160fd57f5e28202e85_o2_featured_v2.jpg
Jamming Goat 3.0,4.1,1890.0,"South Indian, Asian, Thai","1st & 2nd Floor, 2010 PID- 74-1, HAL Second Stage, 100 Feet Road, Indiranagar, Bangalore",Bangalore,/bangalore/jamming-goat-3-0-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/6/20916896/fefe6946d4ab398fb07391083aed7bc4_featured_v2.jpg
The Fisherman's Wharf,4.3,14.0,"North Indian, Chinese, Seafood","26, Opposite Shubh Enclave, Ambalipura Village, Sarjapur Road, Bangalore",Bangalore,/bangalore/the-fishermans-wharf-sarjapur-road/info,https://b.zmtcdn.com/data/pictures/4/53144/ec65ec3cae2ab059e8fae9ea3fc696e9_featured_v2.jpg
Vanamo,4.2,984.0,"Cafe, Continental, Coffee","368, Ground Floor, Hal 2nd Stage, 100 Feet Road, Indiranagar, Bangalore",Bangalore,/bangalore/vanamo-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/9/21298169/66770a429d286e3b683f9e05520f0dbf_featured_v2.jpg
Chifa,4.5,627.0,"South Indian, North Indian, Asian","90/1B, 3rd & 4th Floor, Kings Cross, Marathahalli, Bangalore",Bangalore,/bangalore/chifa-marathahalli-bangalore/info,https://b.zmtcdn.com/data/pictures/1/22711401/411254363db41dba79c2d9e0b6bef53e_o2_featured_v2.jpg
Smoke House Deli,4.4,17.0,"Continental, Italian, BBQ","1209, 100 Feet Road, HAL 2nd Stage, Indiranagar, Bangalore",Bangalore,/SmokeHouseDeli-Indiranagar/info,https://b.zmtcdn.com/data/pictures/7/54397/500b9e0e2fe7d609c1673b338f5e7d11_featured_v2.jpg
Red Rhino,4.3,29.0,"Mediterranean, North Indian, Asian","4th Floor, Uptown Square, Seegehalli, Hoskote Road, Near Alliance 10 Downing Villas, Whitefield, Bangalore",Bangalore,/bangalore/red-rhino-whitefield-bangalore/info,https://b.zmtcdn.com/data/pictures/0/18492910/89659ceea62f11fde5b0e213a11cadbf_featured_v2.jpg
Yazu Pan Asian Supper Club,4.2,402.0,"Asian, Chinese, Sushi","Marks Square, St Mark's Road, Shanthala Nagar, Ashok Nagar, Bangalore",Bangalore,/bangalore/yazu-pan-asian-supper-club-ashok-nagar-bangalore/info,https://b.zmtcdn.com/data/pictures/6/22311906/133b5347086186c39a26a8840a93b109_o2_featured_v2.jpg
Unalii Brew Park,4.3,636.0,"Bar Food, Continental, Chinese","Survey 19, Hulimavu, Near Hiranandani, Bannerghatta Road, Bangalore",Bangalore,/bangalore/unalii-brew-park-bannerghatta-road-bangalore/info,https://b.zmtcdn.com/data/pictures/1/22791241/0f5c6449067145a9195c013b83520a89_o2_featured_v2.jpg
"KICO - Community, Cocktail, Coffee",4.3,106.0,"North Indian, American, Italian","Marks Square, St Mark's Road, Shanthala Nagar, Ashok Nagar, Church Street, Bangalore",Bangalore,/bangalore/kico-community-cocktail-coffee-church-street-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Gnome,4.3,1579.0,"Sandwich, Continental, Mediterranean","13/1, Embassy Tech Square, Hobli, Main Road, Kadubeesanahalli, Bangalore",Bangalore,/bangalore/gnome-kadubeesanahalli-bangalore/info,https://b.zmtcdn.com/data/pictures/8/22409588/da9befb279e312dca373a95d48dc2381_o2_featured_v2.jpg
The Dual Room,4.2,300.0,"American, South American, Mexican","Ground Floor, 12th Main, Indiranagar, Thippasandra, Bangalore",Bangalore,/bangalore/the-dual-room-thippasandra-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
AnTeRa Kitchen And Bar,4.2,8167.0,"South Indian, North Indian, Biryani","Outer Ring Road, Marathahalli, Bangalore",Bangalore,/bangalore/antera-kitchen-and-bar-marathahalli-bangalore/info,https://b.zmtcdn.com/data/pictures/5/21569265/248eb69963a5555b6c0bed0450f6437f_featured_v2.jpg
Lucky Chan - Dimsum & Sushi Parlour,4.3,5890.0,"Chinese, Asian, Japanese","594, HAL 2nd Stage, 12th Main Road, Indiranagar, Bangalore",Bangalore,/bangalore/lucky-chan-dimsum-sushi-parlour-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/7/19345307/b1b534e3c1759ce1ed15e5b359aa5a74_featured_v2.jpg
District 6 Pub Brewery & Kitchen,4.4,6332.0,"North Indian, Pizza, Italian","G 3-4-5, Ground Floor, Brigade Gateway Campus, Malleshwaram, Bangalore",Bangalore,/bangalore/district-6-pub-brewery-kitchen-malleshwaram-bangalore/info,https://b.zmtcdn.com/data/pictures/5/19619585/8345eb23421d7d4fb23b1c7d380b0efd_featured_v2.jpg
YUKI,4.5,7835.0,"Asian, Japanese, Sushi","839/1, 2nd Floor, Binnamangala First Stage, Indiranagar, Bangalore",Bangalore,/bangalore/yuki-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/5/20937615/595db5b56cde4ddc205dd89cd1770bee_featured_v2.jpg
Bramble,4.2,8909.0,"Continental, Asian, North Indian","5th Floor, Le Foliage Building, CR Layout, 1st Phase, Marenhalli Road, Jayanagar, Bangalore",Bangalore,/bangalore/bramble-jayanagar-bangalore/info,https://b.zmtcdn.com/data/pictures/chains/9/20439699/956ac9bf8427f9cf3fab6cab1d5ed389_featured_v2.jpg
Si Nonna's - The Original Sourdough Pizza,4.5,743.0,"Pizza, Italian, Desserts","64, Ground Floor, Evantha Praha, 1st Main, Koramangala 7th Block, Bangalore",Bangalore,/bangalore/si-nonnas-the-original-sourdough-pizza-1-koramangala-7th-block-bangalore/info,https://b.zmtcdn.com/data/pictures/3/21682783/b6031c6112ba1ef2aef36cee5985aee6_o2_featured_v2.jpg
Peepai,4.4,8848.0,"North Indian, Pizza, Chinese","102/1 & 120/2, Ground Floor, GM Arcade, Bellery Road, Hebbal, Bangalore",Bangalore,/bangalore/peepai-3-hebbal-bangalore/info,https://b.zmtcdn.com/data/pictures/5/20250255/c19f3dcc926061222e5f600f2fd24a66_featured_v2.jpg
Skygarden Bar & Kitchen,4.2,7036.0,Chinese,"NO.132, GROUND FLOOR & FIRST FLOOR, 17TH MAIN, 1ST CKOSS, Koramangala 5th Block, Bangalore",Bangalore,/bangalore/skygarden-bar-kitchen-koramangala-5th-block-bangalore/info,https://b.zmtcdn.com/data/pictures/9/21007569/0d99980ce889f3dff4d332ceab150d60_featured_v2.jpg
Skyroot by TOF,4.3,6041.0,"Continental, Asian, North Indian","4th Floor, 1325/4, Arekere, Shantiniketan Layout, Arekere, Bannerghatta Road, Bangalore, Karnataka",Bangalore,/bangalore/skyroot-by-tof-bannerghatta-road-bangalore/info,https://b.zmtcdn.com/data/pictures/6/21623466/8dac48758e831fc9803e20b7129b740c_featured_v2.jpg
Sultans Of Spice,4.4,6832.0,"North Indian, Mughlai, Afghan","Asha Regency, 60, Koramangala Industrial Layout, BTM Layout, Koramangala 5th Block, Bangalore",Bangalore,/bangalore/sultans-of-spice-koramangala-5th-block-bangalore/info,https://b.zmtcdn.com/data/pictures/3/50943/bed76bbb81a38d9c1ac0a2c3d3ff6f4d_featured_v2.jpg
Levels Microbrewery,4.1,1242.0,"Pizza, Pasta, South Indian","87, Kendra Upadhyayara Sangha Layout, Near Baseline Sports, Nagarbhavi, Bangalore",Bangalore,/bangalore/levels-microbrewery-nagarbhavi-bangalore/info,https://b.zmtcdn.com/data/pictures/4/22414464/d5a9f27045d585d7790f2741fbe9a31f_o2_featured_v2.jpg
Brooks And Bonds Brewery,4.1,22.0,"Continental, American, North Indian","4, 100 Feet Road, Koramangala 5th Block, Bangalore",Bangalore,/bangalore/brooks-and-bonds-brewery-koramangala-5th-block-bangalore/info,https://b.zmtcdn.com/data/pictures/7/18605417/e1a83d2a4bcf00d86e787ea6e1ae6a15_featured_v2.jpg
Brew Mill,4.3,2341.0,"North Indian, Chinese, South Indian","Shop No 4 Survey No 331 Hulimangala Main Road, Neeladri Road, Electronic City, Bangalore",Bangalore,/bangalore/brew-mill-1-electronic-city-bangalore/info,https://b.zmtcdn.com/data/pictures/4/22385804/bc22df14ff59e5a9cd89f2d12c09d151_o2_featured_v2.jpg
Amicii,4.5,1318.0,"Pizza, Liquor, Asian","840/1, Metro Pillar 56-57, 100 Feet Road, 1st Stage, Indira Nagar 1st Stage, H Colony, Indiranagar, Bangalore",Bangalore,/bangalore/amicii-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/1/21971021/a766d6dc83d1d08cd9347bd1bd088955_featured_v2.jpg
High Ultra Lounge - Sheraton Grand Bangalore Hotel,4.2,13.0,"North Indian, Continental, Finger Food","26/1, 31st Floor, World Trade Centre, Brigade Gateway Campus, Dr. Rajkumar Road, Malleshwaram, Bangalore",Bangalore,/bangalore/high-ultra-lounge-sheraton-grand-bangalore-hotel-malleshwaram-bangalore/info,https://b.zmtcdn.com/data/pictures/7/57177/5ebae9d95d540552b13dbe6e8b94d046_featured_v2.jpg
KOKO,4.6,2602.0,"Asian, Sushi, Chinese","4121/S Hal, Prestige Icon, 2nd Stage, Kodihalli, Jeevan Bima Nagar, Old Airport Road, Bangalore",Bangalore,/bangalore/koko-airport-road-bangalore/info,https://b.zmtcdn.com/data/pictures/1/20829551/3a2f2fdd07972c45af98336a22319671_featured_v2.jpg
Copper Chimney,4.4,8347.0,"North Indian, Mughlai, Biryani","1st Floor, Phoenix Market City, Whitefield Main Road, Mahadevapura, Bangalore",Bangalore,/bangalore/copper-chimney-mahadevapura-bangalore/info,https://b.zmtcdn.com/data/pictures/9/18857899/9c87592b38a8c913edaa4528154fed63_featured_v2.jpg
The Balcony Bar,3.5,4480.0,"North Indian, Fast Food, Chinese","NO.303, GROUND AND 1ST FLOOR, BINNAMANGALA 1ST STAGE, HOYSALANAGAR, 100FT ROAD, INDIRANAGAR, BANGALORE., Shanthinagara, B.B.M.P East, Karnataka-560038, Karnataka",Bangalore,/Barebones/info,https://b.zmtcdn.com/data/pictures/chains/4/59744/24c2c865203ae86c8778fd6766abc784_featured_v2.jpg
PAUL,4.3,1147.0,"French, Salad, Pizza","26/1, Unit UG-9B, Uppe, Rajajinagar Extension, Subramanya Nagar, Orion Mall, Near Lake Side Of Mall, Opposite Industrial Suburb, Malleshwaram, Bangalore",Bangalore,/bangalore/paul-malleshwaram-bangalore/info,https://b.zmtcdn.com/data/pictures/7/22389357/13178543e1de216ecbc7e7aada94ad06_o2_featured_v2.jpg
Moai,3.8,3660.0,"North Indian, Andhra, Chinese","SITE NO. 790, 34TH A CROSS, 9TH MAIN ROAD, 4TH BLOCK, B.B.M.P South, Jayanagar, Bangalore",Bangalore,/bangalore/moai-1-jayanagar-bangalore/info,https://b.zmtcdn.com/data/pictures/3/21812243/80062fcc7754e4ccf611d349052f9b3d_featured_v2.jpg
Tuk Tuk Thai - Pure Veg Asian Fine Dine,4.4,1043.0,"Thai, Salad, Sushi","619 Ward 57 New BBMP Ward 178 15th Cross 6th Phase JP Nagar, Jayanagar, JP Nagar, Bangalore",Bangalore,/bangalore/tuk-tuk-thai-pure-veg-asian-fine-dine-1-jp-nagar-bangalore/info,https://b.zmtcdn.com/data/pictures/8/21198148/f282cf137721a679c99a7a8e0415393a_featured_v2.jpg
Sable Cafe,3.6,490.0,"Italian, Pizza, Sandwich","2726, Lakshmi Narayan Niwas, HAL 3rd Stage, Near Swapna Book House, 80 Feet Road, Indiranagar, Bangalore",Bangalore,/bangalore/sable-cafe-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/9/22282789/7d422a55861b1dae2571cf15af552444_o2_featured_v2.jpg
9889 Garden Bar & Kitchen,4.4,2765.0,"Chinese, Seafood, North Indian","Survey 86, Ananthapura Village, Opposite Atturu Lake, Yelahanka, Bangalore",Bangalore,/bangalore/9889-garden-bar-kitchen-yelahanka-bangalore/info,https://b.zmtcdn.com/data/pictures/9/22203259/c5ff7909cc06241ad2ed0263fb056967_featured_v2.jpg
LIT Gastro Pub,3.9,3645.0,"Continental, North Indian, Chinese","29, Shanthala Nagar, Off MG Road, Church Street, Bangalore",Bangalore,/bangalore/lit-gastro-pub-church-street-bangalore/info,https://b.zmtcdn.com/data/pictures/5/19927755/701cebbd175a4cdd80b53d66b98c6fe6_featured_v2.jpg
Toit,4.6,18.0,"Italian, American, European","298, Namma Metro Pillar 62, 100 Feet Road, Indiranagar, Bangalore",Bangalore,/bangalore/toit-indiranagar/info,https://b.zmtcdn.com/data/pictures/5/51705/008f270e04726946bdfc6f84b6aa3b9a_featured_v2.jpg
Le Grapes Restobar,4.1,2572.0,"Finger Food, North Indian, Chinese","31, 4th Floor, WOC, 2nd Block, Rajajinagar, Bangalore",Bangalore,/bangalore/le-grapes-restobar-rajajinagar-bangalore/info,https://b.zmtcdn.com/data/pictures/7/19270337/b10070f67de66fab2c3f1c318381c5f0_featured_v2.jpg
Chin Lung Brewery,4.1,6971.0,"Bar Food, Beverages","1135, Hal, 2nd Stage, 100 Feet Road, Indiranagar, Bangalore",Bangalore,/bangalore/chin-lung-brewery-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/5/21388945/101f704fc819897abc4e9ae41192df3f_featured_v2.jpg
Homiga,4.7,2085.0,"Korean, Asian","2nd Floor, Forum Rex Walk, Shanthala Nagar, Ashok Nagar, Brigade Road, Bangalore",Bangalore,/bangalore/homiga-brigade-road-bangalore/info,https://b.zmtcdn.com/data/pictures/2/21020882/0a6f6cb59cf2fc11036484efa372a5bd_featured_v2.jpg
Hakuna Matata,4.4,20.0,"Beverages, Biryani, Desserts","1231/35/2, 24th Main, 7th Phase, JP Nagar, Bangalore",Bangalore,/bangalore/hakuna-matata-jp-nagar/info,https://b.zmtcdn.com/data/pictures/6/59446/dcc8ff3319503599acd8d40319e85a0b_featured_v2.jpg
Founders Brewery,4.1,1560.0,"North Indian, South Indian, Chinese","No 3, 80ft Road Road ashwath nagar, Aramane Nagar, Karnataka, Sanjay Nagar, Bangalore",Bangalore,/bangalore/founders-brewery-sanjay-nagar-bangalore/info,https://b.zmtcdn.com/data/pictures/1/21558641/b5f02bd7e6f604b72ce4e3e3cf565769_featured_v2.jpg
Big Pitcher,4.3,10.0,"North Indian, Desserts","116/9, Doddakannelli Village, Varthur Hobli, Sarjapur Road, Bangalore",Bangalore,/bangalore/big-pitcher-sarjapur-road-bangalore/info,https://b.zmtcdn.com/data/pictures/5/19300895/1486e6613203825e2640e775fccfb358_featured_v2.jpg
EVO,4.2,726.0,"Asian, Chinese, North Indian","244, 2nd Main Rd, 7th Block, Near City College, Jayanagar, Bangalore",Bangalore,/bangalore/evo-jayanagar-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Tiamo - Conrad Bengaluru,4.3,1866.0,"Italian, Mediterranean","25/3, Kensington Road, Someshwarpura, Halasuru, Ulsoor, Bangalore",Bangalore,/bangalore/tiamo-conrad-bengaluru-ulsoor/info,https://b.zmtcdn.com/data/pictures/5/18630495/a65a7a92df6c051c1a0c090de39d58e8_featured_v2.jpg
The Azulian House,4.4,164.0,South American,"23, HAL Old Airport Road, HAL 2nd Stage, Kodihalli, Old Airport Road, Bangalore",Bangalore,/bangalore/the-azulian-house-airport-road-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Underdoggs Hebbal,3.9,2736.0,"North Indian, Continental, Pizza","26, Ground Floor, Godrej Centre, Byatarayanapura, Sahakara Nagar, Bangalore",Bangalore,/bangalore/underdoggs-hebbal-sahakara-nagar-bangalore/info,https://b.zmtcdn.com/data/pictures/8/21437628/aaefe5d8c850b68ce43a5d916a4f7c2e_featured_v2.jpg
Citrus - The Leela Palace,4.1,3021.0,"North Indian, Indo-Chinese, Street Food","23, Stage 2, The Leela Palace, Lobby Level, Old Airport Road, Bangalore",Bangalore,/bangalore/citrus-the-leela-palace-airport-road/info,https://b.zmtcdn.com/data/pictures/8/55768/cfa966bf35dd12b4ccce173e17021baa_featured_v2.jpg
Just BLR,4.0,12.0,"Snacks, Asian, American","185, 1st Floor, Deena Complex, Brigade Road, Bangalore",Bangalore,/bangalore/just-blr-1-brigade-road-bangalore/info,https://b.zmtcdn.com/data/pictures/0/19012590/06c3d7aca07efe51a9f0777f19625087_featured_v2.jpg
Maya,4.3,5911.0,"North Indian, Continental, Pasta","60, 38th Cross, 10th Main Road, 5th Block, Near DTDC, Jayanagar, Bangalore",Bangalore,/bangalore/maya-1-jayanagar-bangalore/info,https://b.zmtcdn.com/data/pictures/9/20080559/bf0acabd97fcd26274399685ff102271_featured_v2.jpg
Kopitiam Lah,4.5,2023.0,"Malaysian, Asian, Beverages","1088, Ground Floor, 12th Main, Hal 2nd Stage, Indiranagar, Bangalore",Bangalore,/bangalore/kopitiam-lah-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/2/21353232/d271e8dc56d988b7fd1ea45713d34cab_featured_v2.jpg
Ration Room,4.0,900.0,"Continental, Italian","No.367, 4th and 5th Floor, 80 Feet Road, Judges Colony, Matadahalli Further Extension, RT Nagar, Bangalore, Hebbala, B.B.M.P North, Karnataka-560032, Karnataka",Bangalore,/bangalore/ration-room-rt-nagar-bangalore/info,https://b.zmtcdn.com/data/pictures/1/22301781/acee9cd5be3a390ed559ea8dbe133e57_o2_featured_v2.jpg
Orah Brew Garden,4.3,10.0,"Pizza, Pasta","1256/1981/1759/1A, 4th Floor, Prestige Plaza, Yelahanka, Bangalore",Bangalore,/bangalore/orah-brew-garden-yelahanka-bangalore/info,https://b.zmtcdn.com/data/pictures/8/20954338/dbec39725ffd7433e37f42cb619b5c14_featured_v2.jpg
Chelvies Coffee,4.3,1486.0,"Coffee, Italian, Beverages","13, HAL III Stage, 14th Main Road, Indiranagar, Bangalore",Bangalore,/bangalore/chelvies-coffee-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/7/21834217/46532284323db3241dbb5e5a10f84c35_featured_v2.jpg
Chili's Grill and Bar,4.3,18.0,"Burger, Mexican, American","26/1, Shop R-3A, Brigade Orion Mall, Rajajinagar, Bangalore",Bangalore,/bangalore/chilis-grill-and-bar-rajajinagar-bangalore/info,https://b.zmtcdn.com/data/pictures/chains/6/53966/0c4d1b90d5074cd7f810b143a1763841_featured_v2.jpg
The Fixx,4.0,1800.0,"North Indian, Continental, Chinese","757, 80 Feet Road, Koramangala 4th Block, Bangalore",Bangalore,/bangalore/the-fixx-1-koramangala-4th-block-bangalore/info,https://b.zmtcdn.com/data/pictures/9/20402369/0790699ac12372d60cfeb2fa6f26fe88_featured_v2.jpg
Smash Guys - Burger Kitchen,3.9,414.0,"Burger, Fast Food, Continental","948, Ground Floor, 12th Main, HAL 2nd Stage, Indiranagar, Bangalore",Bangalore,/bangalore/smash-guys-burger-kitchen-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/9/21919969/6b2d2cf61bbe801261ab43565ec9523c_o2_featured_v2.jpg
No Limmits Lounge And Club,4.0,5711.0,"Chinese, Continental, North Indian","8, 2nd Floor, Allied Grande Plaza, Opposite Garuda Mall, Brigade Road, Bangalore",Bangalore,/bangalore/no-limmits-lounge-and-club-brigade-road-bangalore/info,https://b.zmtcdn.com/data/pictures/6/53566/031d518a5d2af01bc7b5154d4e9347d8_featured_v2.jpg
Terrace By House Of Commons,4.5,7961.0,"Modern Indian, Continental, Asian","1, Fourth Floor, Ward 57, 24 Main, Maranahalli, Phase 2, JP Nagar, Bangalore",Bangalore,/bangalore/terrace-by-house-of-commons-jp-nagar-bangalore/info,https://b.zmtcdn.com/data/pictures/9/20385689/838ff8e3514c2817e615af65d1e61220_o2_featured_v2.jpg
Saarai,4.3,1282.0,"Andhra, Asian","No-728, 13th Cross, 7th Block, Jayanagar, Bangalore",Bangalore,/bangalore/saarai-jayanagar-bangalore/info,https://b.zmtcdn.com/data/pictures/3/21110773/0b34d354c12ec0b868464932aac826ba_featured_v2.jpg
Skyro,4.1,2320.0,"North Indian, Asian, Chinese","58, Udayagiri Elegance, Apoorva Layout 2nd Stage, Yeshwantpur, Hobli, near 80 Feet Main Road, 13th Block, 2 Stage, Nagarbhavi, Bangalore",Bangalore,/bangalore/skyro-nagarbhavi-bangalore/info,https://b.zmtcdn.com/data/pictures/2/21651762/886373a19e909f533dfb951ef0801191_featured_v2.jpg
Geometry Brewery & Kitchen,4.2,7615.0,"Chinese, North Indian, Italian","59, A Block, 8Th Main, Subramanya Nagar, Rajajinagar, Bangalore",Bangalore,/bangalore/geometry-brewery-kitchen-rajajinagar-bangalore/info,https://b.zmtcdn.com/data/pictures/1/19288221/0b9f0da9fc8d9794f9970f0fd96b9d8b_featured_v2.jpg
Burma Burma - Indiranagar,4.6,9207.0,"Asian, Burmese, Bubble Tea","607, Ground Floor, 12th Main, Hal 2nd Stage, Indiranagar, Bangalore",Bangalore,/bangalore/burma-burma-indiranagar-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/0/18625420/1cebdd3bea29c18940b9c4607d555ed2_featured_v2.jpg
Garden By Su,4.2,1696.0,"Italian, Asian, Japanese","499/32-4, 5th Block, 9th Main Road, Jayanagar, Bangalore",Bangalore,/bangalore/garden-by-su-jayanagar-bangalore/info,https://b.zmtcdn.com/data/pictures/5/21310285/146412e48fe63e6b21717b78aeaf80b1_featured_v2.jpg
Cosmo - Hyatt Centric Hebbal Bengaluru,3.9,1112.0,"North Indian, Chinese, Biryani","Survey 43/4, 58/1/709/801/50, Bellary Road, Hebbal, Bangalore",Bangalore,/bangalore/cosmo-hyatt-centric-hebbal-bengaluru-hebbal-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Toro Brew House & Kitchen,4.3,1795.0,"North Indian, Continental, Beverages","33/3-A-1/D, Kasaba Hobali, Geddalahalii, Rajgopala Road, Sanjay Nagar, Bangalore",Bangalore,/bangalore/toro-brew-house-kitchen-sanjay-nagar-bangalore/info,https://b.zmtcdn.com/data/pictures/7/21318827/a65c24c65570f3ca38076884bc91af03_featured_v2.jpg
The Soda Factory,4.2,7892.0,"North Indian, Chinese, Pasta","495, 11 & 12, Jnananjyothinagar, Railway Layout, Near RTO Office, Third Main Road, Nagarbhavi, Bangalore",Bangalore,/bangalore/the-soda-factory-nagarbhavi-bangalore/info,https://b.zmtcdn.com/data/pictures/5/20563245/94db70d9e4261de4766d68a7cdfac551_o2_featured_v2.jpg
House Of Commons,4.4,12.0,"Bar Food, North Indian, Italian","57/293/1, 2nd Floor, Marenhalli Village, 2 Phase, 24 Main Road, JP Nagar, Bangalore",Bangalore,/bangalore/house-of-commons-jp-nagar-bangalore/info,https://b.zmtcdn.com/data/pictures/4/19132734/d64462b31872c6259548b74e4d11d836_featured_v2.jpg
Belle Ville Pancake Cafe,4.2,279.0,"Cafe, Desserts, Pancake","Phoenix Marketcity Whitefield Main Road Devasandra Industrial Estate, Mahadevapura, Bangalore",Bangalore,/bangalore/belle-ville-pancake-cafe-1-mahadevapura-bangalore/info,https://b.zmtcdn.com/data/pictures/0/22008690/aa37891011734caea06385985bb3f9a4_o2_featured_v2.jpg
